balancing table (13).jpg,intermediate_balancing_table,490.75208,528.5042,-161.77516,482.99353,500.41138,-218.55884,486.5439,495.79318,-218.60559,490.26038,490.3874,-218.58414,479.07864,503.6711,-138.55261,480.38983,501.3242,-138.60164,481.47098,498.20413,-138.37477,528.1604,462.05243,-351.51764,510.46875,468.9925,16.455555,525.7306,530.65594,-202.43703,520.96436,532.72003,-96.47381,686.69226,515.70526,-551.39874,646.81116,500.37283,220.32686,662.5407,754.0457,-636.48303,419.43643,521.11273,301.45883,661.9256,981.87286,-609.322,209.5942,547.7334,118.72328,619.3572,999.08093,-717.54266,163.03024,535.97577,62.954823,604.34644,991.58136,-659.13025,158.18246,533.79694,9.304818,620.7107,985.6403,-587.119,170.89514,537.5576,83.29828,1103.1533,583.3161,-257.5863,1063.7633,623.70514,256.67975,1442.564,562.81494,-224.19513,1069.6049,937.74603,99.92839,1743.3911,486.59293,21.143845,1364.6464,919.11755,476.11575,1785.913,459.22046,39.970196,1391.1644,881.9299,506.76584,1821.3801,618.9568,-200.69272,1500.6444,968.75543,474.17566
balancing table (14).jpg,intermediate_balancing_table,406.4764,490.97153,-129.29408,389.50848,461.6847,-196.54509,392.60892,457.92667,-196.515,395.45184,453.76764,-196.40642,386.89114,462.67685,-98.73813,388.26285,459.72403,-98.741035,389.47003,456.42035,-98.49748,426.81055,427.55453,-366.6444,417.05685,427.90054,77.7462,443.64206,492.75403,-183.48328,441.001,493.5489,-55.503624,593.2078,471.38135,-661.4066,562.65027,429.30942,354.68567,560.50183,716.76056,-858.33813,332.9427,430.82498,495.05984,539.41724,956.0299,-870.2412,138.53096,395.1814,227.41812,492.20364,972.9935,-993.8554,92.67923,365.48898,175.56631,477.16553,962.6044,-928.6255,89.42168,357.78708,110.24843,493.6326,958.85333,-843.75684,104.764824,365.78845,185.53055,1060.9146,499.58078,-361.93835,1026.9546,540.47156,361.20245,1397.4229,455.36414,-362.77808,1017.19653,887.08594,172.8585,1751.5497,347.2323,-158.0505,1353.6237,845.4286,579.6015,1817.5039,306.1028,-143.14471,1387.8438,785.8149,608.4918,1808.9985,518.6828,-438.62408,1495.9159,914.14856,544.9992
balancing table (15).jpg,intermediate_balancing_table,1256.9229,481.8511,28.864473,1272.7358,462.23444,63.580154,1271.6572,461.71988,63.603485,1270.2065,461.11005,63.6021,1272.5393,457.06522,12.224221,1271.7279,453.1965,12.382718,1270.684,449.4138,12.619593,1246.6799,448.41296,205.13303,1246.8381,436.44305,-22.990856,1234.3694,489.40457,87.41161,1232.9147,483.96994,21.820984,1132.7017,494.66745,419.72467,1158.8564,462.29532,-198.76463,1108.8815,660.4649,556.50336,1327.369,434.14026,-440.40887,1129.4401,826.05945,354.47675,1507.8845,386.5247,-432.96866,1158.499,837.07153,357.8261,1553.1246,374.18887,-497.42654,1162.4717,839.3191,272.57443,1551.5925,365.0984,-465.1552,1149.0823,838.00745,312.90283,1536.2643,368.72742,-427.2898,817.4147,568.2291,209.30159,839.0886,608.61273,-210.34691,604.82794,582.013,348.71906,862.7553,841.1306,-143.66768,368.19452,561.162,471.50934,625.6596,764.26935,214.68762,319.0531,545.0602,485.1198,593.75165,727.26025,260.95605,367.4195,654.59296,482.4854,573.3689,839.6118,352.88132
balancing table (16).jpg,intermediate_balancing_table,589.34576,478.83652,-13.836387,566.36334,458.18997,-44.961643,566.98926,453.79642,-44.878162,567.8178,448.93195,-44.745483,566.46576,460.83923,28.201693,566.9118,458.44073,28.11438,567.42786,455.69547,28.00814,588.60126,416.25555,-130.70155,588.83203,432.31906,196.38158,611.55475,470.05252,-40.64904,612.12024,474.28287,54.555885,704.1247,394.1471,-325.85016,736.25885,455.62985,395.89206,505.55536,398.8573,-711.26074,759.76886,649.69354,529.5977,301.04895,360.00693,-860.6009,747.5935,825.07886,334.00208,253.86177,341.80423,-959.6898,715.4382,840.2677,356.69336,260.43698,334.2702,-910.8753,711.7053,842.20996,265.5572,277.98654,340.3017,-853.0766,725.67236,839.0146,290.93158,1073.9502,545.18713,-237.15817,1097.0847,524.76447,236.33789,1082.5922,831.73553,-200.02115,1370.9298,531.3626,416.4514,1361.0289,825.948,93.99725,1608.3516,483.66647,638.2146,1387.3723,787.10474,130.51852,1666.9004,441.41522,665.85394,1454.7222,944.88043,152.64412,1641.9532,597.84863,628.5322
balancing table (17).jpg,intermediate_balancing_table,448.62854,467.33862,-188.55217,450.4085,439.80228,-245.59145,455.93536,437.726,-245.54865,462.15213,435.49185,-245.46695,444.93445,441.7102,-169.66785,446.34183,441.0112,-169.72766,448.0263,439.90164,-169.51581,503.12073,429.6035,-379.6643,479.8749,433.8025,-27.099972,481.90854,486.79758,-228.81007,474.26755,487.8012,-127.81351,637.99243,489.19345,-552.4179,590.7686,466.93277,155.85652,602.9017,691.6414,-616.2998,373.56073,452.33755,225.25085,613.33997,919.8542,-591.42163,178.95343,437.47318,71.15948,572.5635,939.6078,-697.0285,130.19165,424.5618,19.177853,562.17786,930.83136,-642.5961,128.8868,421.03696,-29.016748,576.4486,926.415,-571.6537,144.25134,424.59186,40.51743,1019.2258,516.11743,-244.61534,992.54114,575.5782,243.6934,1322.8256,437.07993,-248.50839,1015.19794,876.6145,50.904057,1583.5458,319.76813,-32.903755,1276.8824,823.4451,388.88608,1614.9843,293.00015,-14.039954,1314.633,787.27295,415.02982,1715.2651,334.20764,-253.17365,1352.5735,898.65283,360.04816
balancing table (18).jpg,intermediate_balancing_table,1273.4825,529.51447,-154.86357,1281.1238,515.7764,-130.97748,1281.1637,514.79724,-131.029,1281.2753,513.5652,-131.07594,1277.6028,512.92664,-190.7171,1274.9833,509.72543,-190.76628,1272.3643,506.35944,-190.82014,1261.772,496.6377,-7.251368,1250.678,489.51297,-284.77274,1258.3645,533.0109,-104.41764,1251.8872,529.4429,-185.57173,1194.8116,502.8804,143.38092,1152.2454,521.9344,-397.91498,1301.4385,529.8834,251.16171,1135.7625,647.16376,-500.98578,1397.7273,520.14777,161.61555,1139.694,772.3301,-493.91446,1424.2072,509.43826,141.77907,1166.3884,783.9286,-562.2445,1425.5736,506.19962,109.27464,1174.5765,778.9384,-532.3964,1416.7493,508.7368,140.22496,1165.5972,775.71893,-482.6897,950.1187,566.76825,170.30098,931.27026,540.18726,-170.46597,946.9598,738.59033,-23.131905,743.03094,502.554,-174.99176,765.38135,731.10535,239.45525,565.0182,455.65436,23.00965,749.1872,708.14307,261.92358,549.6302,441.61536,38.838436,691.7511,766.13165,179.54822,485.77356,480.09256,-124.4124
balancing table (19).jpg,intermediate_balancing_table,490.72797,513.24414,-205.97365,496.92477,481.6754,-262.5922,501.75677,478.745,-262.61496,506.11496,475.3198,-262.55377,492.62878,481.2584,-177.35991,494.73975,478.61444,-177.33049,497.17496,475.24994,-177.00253,548.516,461.28534,-396.65472,534.30505,459.1061,-1.8066751,516.5467,523.9576,-247.93774,512.1726,523.2129,-134.6112,705.46173,561.468,-588.76416,672.0074,518.11237,219.76907,701.0096,790.2502,-664.2888,457.9084,528.1999,292.9731,704.31995,989.6127,-667.461,281.79526,531.929,114.811485,656.05835,1005.0506,-790.9496,229.41095,525.49274,68.776054,646.63477,994.0561,-729.74744,228.15651,523.6132,4.7358284,663.5326,990.89874,-647.7619,244.57312,525.4342,76.86982,1099.8711,619.44434,-274.25595,1064.782,660.3711,273.58936,1405.0575,603.40125,-178.39862,1091.0211,933.3742,183.754,1670.4471,481.96417,109.463326,1365.5305,916.0327,597.5118,1709.4813,443.7227,134.83115,1391.0792,882.09894,632.5036,1730.7234,607.10925,-117.672295,1495.2448,938.8788,565.46436
balancing table (2).jpg,intermediate_balancing_table,580.8095,617.55054,-344.59378,571.09546,598.1655,-392.1646,574.05896,595.4063,-392.12637,577.27423,592.356,-392.08173,568.39746,599.83594,-319.59818,569.062,598.4735,-319.70285,569.92035,596.7841,-319.61224,605.9178,573.0556,-494.50986,593.83575,577.65015,-159.2103,608.124,618.13025,-375.3014,604.0023,620.2072,-278.5819,722.1197,593.4947,-664.25757,696.205,596.35846,47.877277,727.06396,780.2982,-810.76434,501.4117,639.67505,90.019196,731.4451,967.97095,-860.33325,340.66104,679.2906,-126.94815,700.38727,978.3849,-975.62506,293.906,673.51935,-175.0552,689.31635,970.8229,-928.1759,294.12473,671.0894,-231.45755,701.3069,966.9418,-845.9693,310.78262,674.73193,-163.3121,1038.3715,652.43884,-246.53836,1007.6818,690.39984,245.93324,1290.3416,668.41046,-239.0087,1024.1802,930.1545,100.88263,1542.6326,614.478,50.773087,1269.5319,906.2318,496.86786,1585.3468,583.6915,72.58795,1291.6416,870.4259,529.0718,1570.5482,738.35693,-163.99135,1375.1139,939.8347,463.1985
balancing table (20).jpg,intermediate_balancing_table,1353.137,461.49133,-256.74915,1351.6726,432.80374,-221.1036,1350.735,431.5761,-221.03552,1349.2423,430.33844,-221.0207,1345.5253,432.42444,-301.7269,1340.7566,431.18787,-301.72574,1335.4515,430.04837,-301.7293,1315.3237,427.54715,-31.544397,1300.3696,428.5949,-406.1758,1338.9332,480.37003,-183.0748,1329.6819,476.72363,-292.92548,1256.2758,508.28714,171.55959,1206.9951,536.768,-586.04,1416.495,545.53296,225.06749,1205.3969,721.2765,-673.4077,1590.297,561.29364,59.561493,1213.1113,911.52936,-625.3314,1639.9855,558.51917,31.878965,1248.5444,929.0925,-709.16974,1641.0414,554.51605,-21.893322,1257.9669,920.5686,-663.1397,1620.5258,555.3244,25.546051,1243.3933,916.15625,-607.37384,883.8861,641.42664,237.43135,847.7398,603.2385,-237.72737,917.9012,874.88776,-82.18661,607.7809,596.00366,-438.7936,683.96356,882.7223,322.41208,358.55838,525.67004,-177.6119,659.54584,844.712,361.1401,342.96558,496.69098,-150.77502,558.05884,921.5861,293.4439,229.38184,569.45966,-321.75232
balancing table (21).jpg,intermediate_balancing_table,581.75916,629.85114,-373.59927,557.56555,609.5773,-440.58224,557.8363,605.5568,-440.54233,558.2156,601.4815,-440.5088,555.75006,609.8785,-365.28546,554.67114,606.13904,-365.40326,553.42395,602.0195,-365.49182,572.06287,568.35297,-607.9135,567.25037,567.3978,-263.40973,604.01697,615.78784,-423.35458,602.5289,618.8272,-324.57892,725.2963,558.1681,-785.778,687.94446,517.4821,-47.804993,755.3107,773.0091,-898.69965,449.65833,543.7568,79.891754,728.6472,975.8452,-897.4248,221.97287,562.7477,-100.09026,690.64954,995.28235,-1000.4369,165.34682,550.0068,-155.16862,674.5458,982.5592,-975.08264,154.7612,547.7115,-208.58662,692.994,980.3422,-887.4677,180.39534,552.1227,-133.59315,1102.7253,565.72675,-271.6725,1074.8008,597.2201,270.83667,1427.0455,569.57794,-267.5165,1076.1157,923.452,121.32996,1720.7004,535.41144,38.83174,1358.5581,924.46796,582.41504,1742.5259,519.0684,62.611004,1379.4036,863.2814,620.738,1866.3542,568.58875,-173.09871,1467.6727,975.97205,563.47034
balancing table (22).jpg,intermediate_balancing_table,1241.3308,420.70624,-221.13304,1236.0839,402.79495,-200.90366,1235.2908,401.9435,-200.88786,1234.3158,401.03165,-200.89256,1233.122,404.09213,-250.16382,1230.2736,404.14526,-250.19034,1227.2882,404.14236,-250.2319,1210.654,404.31494,-90.22016,1205.6007,409.5116,-324.78217,1234.6659,434.42072,-179.45056,1229.8695,433.47665,-247.97896,1171.3387,457.78754,35.16018,1159.8978,487.7166,-429.37692,1298.0587,454.57913,55.11166,1173.403,621.4231,-523.9783,1404.3341,420.63718,-31.80087,1183.8823,743.63367,-546.8479,1429.0917,406.96167,-53.29767,1215.4174,758.47186,-615.57,1429.3385,401.96756,-86.64952,1218.2067,750.4705,-587.02423,1423.584,404.88974,-52.203125,1208.4373,746.9797,-538.44604,947.4092,553.169,160.97423,934.4341,534.44116,-161.34216,918.3832,725.6357,104.52663,769.9286,508.20578,-236.01445,752.162,722.6114,324.4831,615.87006,418.11768,-55.482178,727.3926,698.948,343.33624,613.8092,389.9795,-35.555443,685.38586,756.7876,295.06003,516.84564,415.2768,-119.50215
balancing table (23).jpg,intermediate_balancing_table,1274.8103,458.56375,-20.435026,1291.6157,441.51276,6.38257,1291.8247,441.0982,6.4310794,1292.0746,440.66678,6.475188,1289.7955,436.11353,-37.153572,1288.8069,431.87387,-36.945732,1287.9141,427.71252,-36.68041,1276.5923,425.75122,139.23007,1269.4456,411.65244,-57.30001,1255.188,464.67865,35.72654,1253.0162,458.14975,-20.465431,1156.7098,457.4884,349.94824,1177.0123,425.56607,-218.2754,1121.349,641.4751,461.23157,1369.4387,435.8887,-478.0847,1138.5052,795.813,251.33319,1559.9393,429.1834,-491.52512,1177.5902,807.475,241.42786,1598.8079,418.27002,-569.24097,1184.6311,807.9078,155.34052,1600.8456,410.2049,-534.6107,1164.0447,803.9771,208.67632,1590.5795,412.80692,-486.5961,816.118,517.1626,200.31763,825.4241,555.17554,-201.38853,587.2849,544.2512,395.52673,822.04156,812.03827,-208.06801,347.2823,496.38123,591.09564,563.22363,811.38,70.39958,305.6396,469.87326,611.09735,528.9247,785.9703,106.49158,303.51837,574.14655,607.1452,463.14172,839.9388,145.82094
balancing table (24).jpg,intermediate_balancing_table,1256.3854,618.37665,-97.82834,1273.9614,600.523,-76.16199,1274.0477,598.35,-76.27854,1274.1854,595.56256,-76.30776,1270.4799,596.77747,-144.7881,1268.3234,592.9323,-144.84334,1266.3373,589.1562,-144.96243,1254.1124,569.575,50.362038,1245.9468,566.6608,-264.61407,1235.5667,617.5518,-44.26801,1230.5077,613.02435,-136.40576,1157.0419,577.1674,186.94693,1119.634,606.62195,-388.49533,1318.4851,570.79407,207.82925,1132.8038,791.30536,-527.528,1471.3411,568.47064,75.6508,1148.1141,962.639,-545.00195,1490.0643,565.528,52.765015,1176.0818,987.47034,-636.3141,1489.3806,566.89294,6.2104225,1187.178,978.5459,-587.7649,1486.1069,566.98395,48.050682,1172.9375,972.74396,-529.8109,842.4966,682.6837,161.94089,827.58527,664.11536,-161.9067,821.56836,907.6049,39.546265,557.1635,647.3201,-225.18732,589.0546,913.2715,276.9824,312.46274,609.5996,-98.79198,574.1556,888.23846,290.82886,272.46957,587.86426,-94.1389,482.15582,928.37933,151.66272,273.7479,715.74744,-299.28653
balancing table (25).jpg,intermediate_balancing_table,1221.7212,483.4084,-37.745316,1217.075,462.3476,2.2738168,1214.7352,462.00146,2.322022,1211.9362,461.72305,2.5025995,1216.2611,461.24585,-46.116093,1213.666,460.13992,-46.09185,1210.6217,459.00296,-45.970642,1180.8251,462.20013,161.45822,1184.4819,459.48178,-50.972816,1206.9824,501.9176,22.738928,1206.4929,498.11484,-38.2642,1092.572,556.71484,366.99615,1125.829,532.7204,-236.84445,1106.0536,725.00635,418.2406,1296.6975,526.0199,-460.90723,1106.092,853.92096,215.08366,1441.3228,505.4159,-465.93262,1123.6691,863.46387,219.91324,1485.9929,497.86206,-549.81775,1126.248,864.32904,137.27608,1487.4293,490.32846,-508.01004,1116.1997,862.4686,173.843,1467.8315,492.6973,-458.82666,809.9493,604.4249,193.62279,829.2553,636.8142,-194.18332,605.8514,584.29333,271.38263,810.5335,853.5554,-189.69502,403.61423,493.6581,416.74506,601.77545,855.89105,131.52065,393.69177,467.23306,433.23596,581.2989,831.254,171.2339,285.79868,505.44476,377.2361,493.29413,874.0588,184.25934
balancing table (26).jpg,intermediate_balancing_table,583.44446,628.49976,-307.67276,558.51886,608.9211,-372.7746,558.63464,605.16223,-372.7478,558.8104,601.4061,-372.70392,556.72534,609.03577,-297.32977,555.5132,605.40955,-297.4332,554.09564,601.4436,-297.50073,571.2284,569.91785,-542.8977,566.81116,567.98114,-197.8988,606.0498,615.0225,-359.7071,604.7482,617.85706,-260.67853,722.3905,562.0105,-739.522,684.9095,519.41077,18.158861,756.08484,782.0458,-856.1033,454.86172,540.3838,136.64644,730.0807,976.60876,-854.75256,227.87796,564.18396,-46.897358,693.96045,996.23706,-955.1942,169.42079,552.1629,-98.40801,678.83075,984.3687,-925.7279,157.897,550.9654,-151.87863,697.04266,981.4242,-842.8044,183.98077,555.2046,-80.397545,1103.5714,567.50745,-281.4296,1073.9567,594.3241,280.64703,1421.149,571.2824,-275.59576,1076.2201,922.6419,161.41518,1709.9592,535.1222,-41.726387,1360.6189,919.81586,588.8882,1731.1295,517.234,-23.99794,1384.053,860.8857,622.9932,1862.6504,567.54456,-250.59251,1464.922,975.5395,577.876
